"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000163638",4.01091076387953,1.26094985011751,10.8113827979672,5.47978384967923e-09,3.98728999389387e-07,"ENSG00000163638","ADAMTS9"
"ENSG00000133110",5.00256939334952,2.04433516449322,10.8106646487064,5.49711454814191e-09,3.9878161489421e-07,"ENSG00000133110","POSTN"
"ENSG00000159231",4.00258088107609,1.0316793558952,10.8059444400926,5.51837217659012e-09,3.99117929832175e-07,"ENSG00000159231","CBR3"
"ENSG00000177721",8.14369810569657,-3.74562174841486,10.8197055245901,5.57652946155118e-09,4.00987567462481e-07,"ENSG00000177721","ANXA2R"
"ENSG00000162631",4.7754839533406,0.883227124686757,10.7988579215632,5.57762150310131e-09,4.00987567462481e-07,"ENSG00000162631","NTNG1"
"ENSG00000174804",1.80180995813947,4.69295555954994,10.7492932077852,5.93495072759216e-09,4.25403095137143e-07,"ENSG00000174804","FZD4"
"ENSG00000185483",-2.16447464464934,5.90671783287651,-10.7363290396321,6.03568521711036e-09,4.31335932837065e-07,"ENSG00000185483","ROR1"
"ENSG00000110400",-1.74867242695524,7.14231159816307,-10.7022658865332,6.30905331931542e-09,4.49534089921074e-07,"ENSG00000110400","NECTIN1"
"ENSG00000173262",1.92705867218857,4.15010869233659,10.6737653951107,6.5478208668078e-09,4.65166493058547e-07,"ENSG00000173262","SLC2A14"
"ENSG00000197261",-5.29424741360641,0.884902203738739,-10.6634172890424,6.66357551492911e-09,4.70994662036678e-07,"ENSG00000197261","C6orf141"
"ENSG00000169071",1.99387495981905,4.76569040803733,10.6597073372788,6.66908983393598e-09,4.70994662036678e-07,"ENSG00000169071","ROR2"
"ENSG00000101134",1.94395335693868,3.22828357895512,10.6323143106722,6.91225067842028e-09,4.86735962727941e-07,"ENSG00000101134","DOK5"
"ENSG00000078018",-3.05291274492221,2.56145413670802,-10.6213289757179,7.0126990739291e-09,4.91396477859509e-07,"ENSG00000078018","MAP2"
"ENSG00000198948",3.11300874185707,3.7860686223535,10.6206119547977,7.01936498025202e-09,4.91396477859509e-07,"ENSG00000198948","MFAP3L"
"ENSG00000115828",2.72093595443688,3.94948202890348,10.6112589713391,7.10558821980227e-09,4.95986582365965e-07,"ENSG00000115828","QPCT"
"ENSG00000284128",3.32338065184897,1.48464658709357,10.588569843493,7.3209847142843e-09,5.09540536114187e-07,"ENSG00000284128",NA
"ENSG00000075223",6.04165018761701,1.47860174222754,10.5648777810341,7.61414587998707e-09,5.27714009515856e-07,"ENSG00000075223","SEMA3C"
"ENSG00000286073",7.3718698854728,-2.61026202601574,10.5726934588355,7.62605202823597e-09,5.27714009515856e-07,"ENSG00000286073",NA
"ENSG00000164093",6.59791726207013,0.860535364700346,10.5586607900328,7.70970042041555e-09,5.31969329008673e-07,"ENSG00000164093","PITX2"
"ENSG00000064195",5.39393519744103,-0.316334072206189,10.5378581982821,7.86048363180195e-09,5.40819292168563e-07,"ENSG00000064195","DLX3"
"ENSG00000265916",3.18109289138433,2.10483771586685,10.5109489712613,8.1083398254544e-09,5.56278445396603e-07,"ENSG00000265916",NA
"ENSG00000164683",3.22124638453959,1.75755450442187,10.4940572901158,8.29139529241163e-09,5.67216477952672e-07,"ENSG00000164683","HEY1"
"ENSG00000172818",2.55453557895346,2.00460603170768,10.472410889507,8.53159434446194e-09,5.8199046420233e-07,"ENSG00000172818","OVOL1"
"ENSG00000008196",6.51102129872897,-5.47495633052452,10.4540995416515,8.84567935947019e-09,6.01706665098012e-07,"ENSG00000008196","TFAP2B"
"ENSG00000108511",6.26831835021295,-5.61494583058911,10.4073005565272,9.39498076445016e-09,6.37266322361518e-07,"ENSG00000108511","HOXB6"
"ENSG00000185652",3.83892187348456,0.259248175469473,10.3584974719083,9.93092432035437e-09,6.69494709551237e-07,"ENSG00000185652","NTF3"
"ENSG00000163508",12.0869483573258,0.740804492467862,10.4260913356812,9.9471700481146e-09,6.69494709551237e-07,"ENSG00000163508","EOMES"
"ENSG00000172318",-2.56390999734022,3.20181582400604,-10.3564546415277,9.95375692611159e-09,6.69494709551237e-07,"ENSG00000172318","B3GALT1"
"ENSG00000092051",-1.65279902269728,6.37089576456386,-10.3510425422812,1.00259089200862e-08,6.7246403628243e-07,"ENSG00000092051","JPH4"
"ENSG00000099284",1.97265868112089,6.58128874103593,10.3370631432829,1.02149828332915e-08,6.83237236192188e-07,"ENSG00000099284","MACROH2A2"
"ENSG00000084628",-1.52683209716952,5.65096189129851,-10.3310773153658,1.02970881947257e-08,6.86815782588203e-07,"ENSG00000084628","NKAIN1"
"ENSG00000274588",-2.5396946174636,3.17171800068729,-10.3169349001322,1.04939028403271e-08,6.96373882978874e-07,"ENSG00000274588","DGKK"
"ENSG00000166736",-2.78886015065138,2.51152068287084,-10.3166243723968,1.04983902064948e-08,6.96373882978874e-07,"ENSG00000166736","HTR3A"
"ENSG00000167654",-2.40831918871833,4.89946538773843,-10.3104394574588,1.05855740031249e-08,7.00222597694311e-07,"ENSG00000167654","ATCAY"
"ENSG00000175793",2.13154122259574,3.20492700789148,10.3052898736906,1.06588528299293e-08,7.03132896022696e-07,"ENSG00000175793","SFN"
"ENSG00000147869",3.87671663887338,3.17761271741179,10.2658299633408,1.12439794927337e-08,7.3969982350554e-07,"ENSG00000147869","CER1"
"ENSG00000156475",-2.29769444842657,3.89408416281805,-10.262153961953,1.12942887765849e-08,7.40979404653979e-07,"ENSG00000156475","PPP2R2B"
"ENSG00000083454",-4.2146082479952,1.74550224827585,-10.2438787603805,1.15861635019681e-08,7.58057106292254e-07,"ENSG00000083454","P2RX5"
"ENSG00000112062",1.70919312053236,6.11712307211016,10.2304806746732,1.17862280953572e-08,7.6905138322206e-07,"ENSG00000112062","MAPK14"
"ENSG00000018625",-2.01886281041676,6.39090384839188,-10.2155482023296,1.20259533839375e-08,7.8256691776452e-07,"ENSG00000018625","ATP1A2"
"ENSG00000155269",3.56263694458966,1.91686383855851,10.211491841352,1.20947452075046e-08,7.84916275466486e-07,"ENSG00000155269","GPR78"
"ENSG00000150551",4.36369474046371,2.71547660346973,10.2078111632012,1.2166794598461e-08,7.87463805655646e-07,"ENSG00000150551","LYPD1"
"ENSG00000158321",-2.11628648968245,6.57433778608072,-10.1414516899254,1.32939622754989e-08,8.58103823008815e-07,"ENSG00000158321","AUTS2"
"ENSG00000134775",-2.69193919206437,3.4306770134668,-10.1386730923301,1.33443110364861e-08,8.59044494927896e-07,"ENSG00000134775","FHOD3"
"ENSG00000101180",-7.09964971841947,-0.724257426650006,-10.1456253736957,1.34558765873051e-08,8.6391045084056e-07,"ENSG00000101180","HRH3"
"ENSG00000182809",2.72205829880267,2.88145203825731,10.118411361004,1.37165732229584e-08,8.78299616612471e-07,"ENSG00000182809","CRIP2"
"ENSG00000123689",-6.4601245343651,-3.16151620718723,-10.1148412153466,1.3946607748054e-08,8.90100928214236e-07,"ENSG00000123689","G0S2"
"ENSG00000100842",1.48762310999487,6.19616651637189,10.1028501218956,1.40097123411848e-08,8.90100928214236e-07,"ENSG00000100842","EFS"
"ENSG00000158246",-1.89404845096559,5.77337825897981,-10.1027257405347,1.40120835775854e-08,8.90100928214236e-07,"ENSG00000158246","TENT5B"
"ENSG00000138449",7.43410687930498,-3.587821782102,10.115539918683,1.40685155802404e-08,8.91327694228843e-07,"ENSG00000138449","SLC40A1"
"ENSG00000141736",-1.55161392430394,8.2880764582454,-10.0871105441743,1.4313119102351e-08,9.04438462856977e-07,"ENSG00000141736","ERBB2"
"ENSG00000115963",-3.66777465105906,4.36777423395033,-10.0540903795366,1.49769558460328e-08,9.42561684990154e-07,"ENSG00000115963","RND3"
"ENSG00000080709",-2.18583369444214,3.73290245503912,-10.0529878980201,1.49949426814192e-08,9.42561684990154e-07,"ENSG00000080709","KCNN2"
"ENSG00000181291",5.79889591516402,1.55923078208419,10.0462574974536,1.52396504136873e-08,9.55442521497285e-07,"ENSG00000181291","TMEM132E"
"ENSG00000164128",-2.80453146742664,3.2460312858276,-10.0273519473451,1.55299522423343e-08,9.71107326153466e-07,"ENSG00000164128","NPY1R"
"ENSG00000068831",-3.81960398557815,3.33109995119867,-9.99145799618223,1.63195272741856e-08,1.01782984131882e-06,"ENSG00000068831","RASGRP2"
"ENSG00000129595",2.99220847724074,3.82991324004685,9.98201645888378,1.65257790675307e-08,1.02423924180451e-06,"ENSG00000129595","EPB41L4A"
"ENSG00000138161",-6.4547846786449,1.0495147074073,-9.99053605615127,1.65280940431324e-08,1.02423924180451e-06,"ENSG00000138161","CUZD1"
"ENSG00000170545",2.0735899017378,3.90604827789482,9.9809093034008,1.65502592795331e-08,1.02423924180451e-06,"ENSG00000170545","SMAGP"
"ENSG00000034677",2.49507262108211,4.053742306857,9.94042502395836,1.74976922202204e-08,1.08008890897669e-06,"ENSG00000034677","RNF19A"
"ENSG00000162882",2.65984077626296,2.39013497066466,9.93226093713459,1.76956722128067e-08,1.08950892608696e-06,"ENSG00000162882","HAAO"
"ENSG00000140022",2.3035274974944,4.27449099987687,9.91058852906849,1.82323527433399e-08,1.11878326530625e-06,"ENSG00000140022","STON2"
"ENSG00000285566",6.54573624055395,-5.24421543326225,9.91854649837711,1.82643278360841e-08,1.11878326530625e-06,"ENSG00000285566",NA
"ENSG00000154645",-3.42081861685721,1.81783599149262,-9.90696742080661,1.83266910915375e-08,1.11906375825346e-06,"ENSG00000154645","CHODL"
"ENSG00000178233",-2.25637759866194,3.61466158038873,-9.90545053272,1.83621156401743e-08,1.11906375825346e-06,"ENSG00000178233","TMEM151B"
"ENSG00000167767",7.26485583204527,-3.26409343032092,9.91419291637599,1.85060166063417e-08,1.12497840696576e-06,"ENSG00000167767","KRT80"
"ENSG00000198576",-4.45280170545321,1.94707319646327,-9.89576380746622,1.86361797334577e-08,1.13003017111057e-06,"ENSG00000198576","ARC"
"ENSG00000198785",6.21386434970858,-5.27614873895049,9.89110714894775,1.89181192415419e-08,1.14423647160681e-06,"ENSG00000198785","GRIN3A"
"ENSG00000141448",10.0271239709965,-2.81651377494745,9.91688396116196,1.91717018450384e-08,1.15666056458056e-06,"ENSG00000141448","GATA6"
"ENSG00000121207",-3.25826016618696,3.04897228001352,-9.83188662889179,2.03328061869533e-08,1.22363744902537e-06,"ENSG00000121207","LRAT"
"ENSG00000158955",3.7922076165222,0.460939599132638,9.81796199369418,2.07364945802793e-08,1.24327308440714e-06,"ENSG00000158955","WNT9B"
"ENSG00000138772",2.33614699398292,3.90488291354903,9.816753717599,2.07626397987366e-08,1.24327308440714e-06,"ENSG00000138772","ANXA3"
"ENSG00000215218",3.69150025456955,0.603499149833942,9.80940818293874,2.09827292752947e-08,1.25332660536909e-06,"ENSG00000215218","UBE2QL1"
"ENSG00000134352",3.51171993243215,4.79955599876364,9.80714951855137,2.1046194940577e-08,1.25399809655865e-06,"ENSG00000134352","IL6ST"
"ENSG00000198680",2.1796133789523,3.19568190339493,9.79906209459253,2.12798162042265e-08,1.26477957102942e-06,"ENSG00000198680","TUSC1"
"ENSG00000158786",6.44942594612098,-5.1353424342994,9.80472546180397,2.13681339948974e-08,1.26689292218636e-06,"ENSG00000158786","PLA2G2F"
"ENSG00000205336",2.63077059324617,3.02489934113373,9.79089025374549,2.15234487155177e-08,1.27295825260347e-06,"ENSG00000205336","ADGRG1"
"ENSG00000135919",2.54969657139025,6.57206981601155,9.7633790959993,2.23648407155871e-08,1.31947065175105e-06,"ENSG00000135919","SERPINE2"
"ENSG00000164976",1.61679904796981,5.8095890649084,9.75924027518803,2.24942795410122e-08,1.32385451063427e-06,"ENSG00000164976","MYORG"
"ENSG00000237172",1.87116914082096,4.1938285646428,9.74621797238114,2.29071079429439e-08,1.34485446436667e-06,"ENSG00000237172","B3GNT9"
"ENSG00000137124",-1.42730440098943,6.63112333317015,-9.74071951830841,2.30838078528673e-08,1.3519229125928e-06,"ENSG00000137124","ALDH1B1"
"ENSG00000143499",2.45265217271632,2.99557730062493,9.72637275738784,2.35517309910219e-08,1.37597120330028e-06,"ENSG00000143499","SMYD2"
"ENSG00000102243",5.88585697912996,-5.70500507661498,9.71675778944131,2.40575633237216e-08,1.40211216147865e-06,"ENSG00000102243","VGLL1"
"ENSG00000282416",2.07424284321981,4.29733951356219,9.70276865051877,2.43432706804972e-08,1.41532836702203e-06,"ENSG00000282416",NA
"ENSG00000148180",1.48781763433695,5.81585925271969,9.69744500288088,2.45256501286867e-08,1.42201288538825e-06,"ENSG00000148180","GSN"
"ENSG00000160233",1.75127396184891,4.35640922174872,9.69596281936072,2.45766844676047e-08,1.42201288538825e-06,"ENSG00000160233","LRRC3"
"ENSG00000111199",2.17064324710089,3.26709292856634,9.69309359076176,2.46758056271607e-08,1.42431597288313e-06,"ENSG00000111199","TRPV4"
"ENSG00000165349",1.5861630501186,7.44766046207817,9.66769000570422,2.55718974779286e-08,1.4724997655636e-06,"ENSG00000165349","SLC7A3"
"ENSG00000122756",3.58036332369691,1.43391404017654,9.65632071170395,2.59907460205796e-08,1.49303778336402e-06,"ENSG00000122756","CNTFR"
"ENSG00000124143",3.92582079422188,0.891180756098761,9.65060958807333,2.62086543184087e-08,1.50196230905401e-06,"ENSG00000124143","ARHGAP40"
"ENSG00000087245",1.84798006880236,6.45870788639425,9.63293959300419,2.68536242318018e-08,1.53526005965244e-06,"ENSG00000087245","MMP2"
"ENSG00000184292",3.01448747542337,1.68239420864211,9.63018418473902,2.6959342812732e-08,1.53764308698176e-06,"ENSG00000184292","TACSTD2"
"ENSG00000137486",2.61343388591854,4.79510826878196,9.6280059363243,2.70412226643672e-08,1.53865838534783e-06,"ENSG00000137486","ARRB1"
"ENSG00000011201",-2.07483462289458,5.7122970757892,-9.62277468148983,2.7241215032496e-08,1.54637365333403e-06,"ENSG00000011201","ANOS1"
"ENSG00000186439",3.19150517729781,2.56114947521327,9.62000337717318,2.73502281747305e-08,1.5489001861595e-06,"ENSG00000186439","TRDN"
"ENSG00000182667",-2.5609386001739,3.54149135030782,-9.57177152600407,2.92771085588817e-08,1.65412218991969e-06,"ENSG00000182667","NTM"
"ENSG00000186340",-2.26926148838625,4.89600198367789,-9.55964452738718,2.97841922778489e-08,1.67882165487256e-06,"ENSG00000186340","THBS2"
"ENSG00000177910",-5.50594908603279,-3.11786570936819,-9.55880744633353,2.99861930090333e-08,1.68624933614264e-06,"ENSG00000177910","SPATA31C2"
"ENSG00000131620",-4.32198489627816,2.13164273322036,-9.54913827827733,3.02677955974868e-08,1.69810819599732e-06,"ENSG00000131620","ANO1"
"ENSG00000135862",1.67041814003981,8.65554533759198,9.50531385970267,3.21729471060225e-08,1.80078509536087e-06,"ENSG00000135862","LAMC1"
"ENSG00000125414",-5.95386474386669,-1.2953327865054,-9.50938645459166,3.22580272291031e-08,1.8013482554075e-06,"ENSG00000125414","MYH2"
"ENSG00000103490",1.70670782391098,4.71833719067064,9.48052702164471,3.33290353844454e-08,1.85683711752043e-06,"ENSG00000103490","PYCARD"
"ENSG00000101665",1.76678032613046,4.92281712205784,9.47656712337283,3.35177470448556e-08,1.86302810657656e-06,"ENSG00000101665","SMAD7"
"ENSG00000124302",-2.0529204928349,3.24002185958475,-9.44201552943755,3.5212877885017e-08,1.94951529211043e-06,"ENSG00000124302","CHST8"
"ENSG00000188191",-1.63622767815716,5.55051652132548,-9.44155400853119,3.523611680726e-08,1.94951529211043e-06,"ENSG00000188191","PRKAR1B"
"ENSG00000104450",2.84597096912767,1.70968571869218,9.42653018024324,3.60025491276743e-08,1.98679280854243e-06,"ENSG00000104450","SPAG1"
"ENSG00000176907",8.56292015920523,-2.81475231805508,9.45139504962219,3.60753650060178e-08,1.98679280854243e-06,"ENSG00000176907","TCIM"
"ENSG00000139364",-3.66147455225508,4.3061273898142,-9.41296185663091,3.672021742561e-08,2.01735165339415e-06,"ENSG00000139364","TMEM132B"
"ENSG00000182718",1.51667704681341,7.25621790524198,9.41125056396135,3.67982685401732e-08,2.01735165339415e-06,"ENSG00000182718","ANXA2"
"ENSG00000185669",-2.47812522698095,2.56950340868487,-9.40831690619847,3.69534656132788e-08,2.02124513964932e-06,"ENSG00000185669","SNAI3"
"ENSG00000087128",6.32450369956063,1.87113808362036,9.41081077544445,3.72438677666949e-08,2.03249943821336e-06,"ENSG00000087128","TMPRSS11E"
"ENSG00000164488",-3.91171792660682,1.29888505602848,-9.4000020287,3.74181252729869e-08,2.0345223033456e-06,"ENSG00000164488","DACT2"
"ENSG00000065154",1.41652679953592,6.62099468581977,9.39899904942009,3.745039388967e-08,2.0345223033456e-06,"ENSG00000065154","OAT"
"ENSG00000198774",5.43376809875502,0.0581355694960097,9.39783715888535,3.77113937447168e-08,2.04407671918316e-06,"ENSG00000198774","RASSF9"
"ENSG00000276231",-6.56923868120874,-1.29602107389469,-9.35885192096137,4.02186229326398e-08,2.17506660778952e-06,"ENSG00000276231","PIK3R6"
"ENSG00000057294",1.84968722585364,5.29909811457242,9.31801217402425,4.20791279063818e-08,2.27057082986076e-06,"ENSG00000057294","PKP2"
"ENSG00000166750",1.90304828384902,4.0207263609972,9.28483041117295,4.41462039655474e-08,2.3767682726922e-06,"ENSG00000166750","SLFN5"
"ENSG00000154556",-6.51822403010818,1.25598158547921,-9.28222354493877,4.49049905789091e-08,2.4122117086818e-06,"ENSG00000154556","SORBS2"
"ENSG00000105696",2.16313487987009,4.06422979630752,9.26727729266562,4.52826903933684e-08,2.42707134313741e-06,"ENSG00000105696","TMEM59L"
"ENSG00000204335",10.7341251638429,-0.0279330639125407,9.29921616399267,4.65340665742468e-08,2.48858798793054e-06,"ENSG00000204335","SP5"
"ENSG00000188313",1.54439180455119,5.32915649192874,9.24498628139805,4.67704637036631e-08,2.49567194322746e-06,"ENSG00000188313","PLSCR1"
"ENSG00000137473",6.71611440770833,-2.28704245231169,9.24498962388458,4.74866466730082e-08,2.52826909071458e-06,"ENSG00000137473","TTC29"
"ENSG00000198833",1.57088989306702,5.75276864440789,9.22372291325524,4.82376848807954e-08,2.56257364902137e-06,"ENSG00000198833","UBE2J1"
"ENSG00000141338",6.05584244170845,-2.4688105892814,9.22810884308738,4.83864775426751e-08,2.56480375001041e-06,"ENSG00000141338","ABCA8"
"ENSG00000137078",-3.19405651052648,1.92822262062595,-9.16295225952183,5.27092785554429e-08,2.78778677681342e-06,"ENSG00000137078","SIT1"
"ENSG00000214274",3.81128070780874,0.9938365905872,9.15848005023422,5.30754879673173e-08,2.8009859715851e-06,"ENSG00000214274","ANG"
"ENSG00000156966",1.59222004250744,7.5448048028272,9.15000051688431,5.37114588169798e-08,2.82833234454675e-06,"ENSG00000156966","B3GNT7"
"ENSG00000143811",-1.42504083939074,7.06445294845055,-9.14023579011144,5.44840985596276e-08,2.86273998821395e-06,"ENSG00000143811","PYCR2"
"ENSG00000103241",8.52985152739353,-3.98499431789556,9.12878450712555,5.75576948819355e-08,3.01665681850218e-06,"ENSG00000103241","FOXF1"
"ENSG00000181274",-1.6879100810779,5.66186669521615,-9.1015181005926,5.76647292892095e-08,3.01665681850218e-06,"ENSG00000181274","FRAT2"
"ENSG00000087258",-2.37653541831512,5.23358573222278,-9.05750283728275,6.15194687215414e-08,3.21131626726446e-06,"ENSG00000087258","GNAO1"
"ENSG00000143248",2.11787497504722,4.17656720824828,9.03068158874023,6.40003786940853e-08,3.33357287028715e-06,"ENSG00000143248","RGS5"
"ENSG00000184979",1.86007401957299,3.52778533863157,9.02612703083459,6.44320204224876e-08,3.34879150299734e-06,"ENSG00000184979","USP18"
"ENSG00000173334",-1.84563398290424,4.6004885106119,-9.00165787125037,6.68041300277142e-08,3.46458049724724e-06,"ENSG00000173334","TRIB1"
"ENSG00000110375",5.21207426967053,-1.22265459933883,8.99907083820179,6.73547745568566e-08,3.48085679898728e-06,"ENSG00000110375","UPK2"
"ENSG00000160716",-3.06505785964506,2.4564169375876,-8.99561725361798,6.74078965321126e-08,3.48085679898728e-06,"ENSG00000160716","CHRNB2"
"ENSG00000121653",-1.67449892137742,5.54257341826605,-8.98507838364291,6.84634929154067e-08,3.52777981091147e-06,"ENSG00000121653","MAPK8IP1"
"ENSG00000150556",3.06547082174788,1.33016465264932,8.9714397581836,6.98653444306158e-08,3.59230546138746e-06,"ENSG00000150556","LYPD6B"
"ENSG00000107779",1.54597571382086,6.85218989563847,8.94165980075145,7.30178949711563e-08,3.74195093784595e-06,"ENSG00000107779","BMPR1A"
"ENSG00000176170",3.25406669137932,1.03827949015559,8.94109794967485,7.30874142033046e-08,3.74195093784595e-06,"ENSG00000176170","SPHK1"
"ENSG00000119242",4.73802042056633,0.968823910544372,8.93526497778455,7.38976600997413e-08,3.77538428577657e-06,"ENSG00000119242","CCDC92"
"ENSG00000165905",-1.5798357766389,6.38300134268668,-8.92264643872418,7.51116583766411e-08,3.82925932259004e-06,"ENSG00000165905","LARGE2"
"ENSG00000072832",-1.49447867992168,6.96986874436162,-8.9065492037071,7.69336658746114e-08,3.91383725631604e-06,"ENSG00000072832","CRMP1"
"ENSG00000116852",-1.90020433557674,5.54997374008436,-8.90487274009462,7.7126078999578e-08,3.91533067428724e-06,"ENSG00000116852","KIF21B"
"ENSG00000283208",4.91801332276753,-0.896742935599596,8.89879557465016,7.80728395706116e-08,3.9550316957163e-06,"ENSG00000283208",NA
"ENSG00000265763",-2.43256888328796,2.83013542711504,-8.88903724336291,7.8968970000919e-08,3.99200612139382e-06,"ENSG00000265763","ZNF488"
"ENSG00000163762",-6.44412326364689,0.303250899208267,-8.88409876159305,8.0606984977869e-08,4.06084022345348e-06,"ENSG00000163762","TM4SF18"
"ENSG00000176438",5.17909099653297,-1.22816034220445,8.87764311108218,8.06688650086337e-08,4.06084022345348e-06,"ENSG00000176438","SYNE3"
"ENSG00000258986",-2.66853484084762,2.02099154037815,-8.86800382052405,8.14890683567283e-08,4.09354709075682e-06,"ENSG00000258986","TMEM179"
"ENSG00000169258",-1.95087014727405,3.88230814771374,-8.85450041201499,8.31499937273937e-08,4.16826231603795e-06,"ENSG00000169258","GPRIN1"
"ENSG00000102924",3.2357009616597,3.32567615290491,8.85298011034666,8.33486599228405e-08,4.16951671264009e-06,"ENSG00000102924","CBLN1"
"ENSG00000007237",2.55399787212917,4.76197200915391,8.84621820190127,8.41874577376957e-08,4.20272190269761e-06,"ENSG00000007237","GAS7"
"ENSG00000162881",2.95114318950743,1.65312291445362,8.84213772724588,8.47062707577309e-08,4.21984849260297e-06,"ENSG00000162881","OXER1"
"ENSG00000180592",2.48174582866361,2.84881307768249,8.81542087294835,8.81639493884607e-08,4.38300776959776e-06,"ENSG00000180592","SKIDA1"
"ENSG00000269713",2.41012543052203,3.19220268439489,8.81034341127855,8.88381816479219e-08,4.40598123624623e-06,"ENSG00000269713","NBPF9"
"ENSG00000230778",4.47678882688628,0.92224378863538,8.81033278146434,8.8993040961995e-08,4.40598123624623e-06,"ENSG00000230778","ANKRD63"
"ENSG00000144355",7.7066559466641,-2.73406854310078,8.82445377939702,8.940387705414e-08,4.41721377741566e-06,"ENSG00000144355","DLX1"
"ENSG00000256223",-1.85233304161074,4.142862402643,-8.80214270294667,8.9938597114477e-08,4.43450840639183e-06,"ENSG00000256223","ZNF10"
"ENSG00000241859",-1.87781587356901,4.25253547890282,-8.7966321153592,9.06862568351268e-08,4.46220983427267e-06,"ENSG00000241859","ANOS2P"
"ENSG00000162878",-1.98903127299035,5.03809874463468,-8.79413466820179,9.10272586205938e-08,4.46982931287873e-06,"ENSG00000162878","PKDCC"
"ENSG00000139269",-2.37190590991748,2.33094405139015,-8.78455121489014,9.23485263788618e-08,4.52545472532496e-06,"ENSG00000139269","INHBE"
"ENSG00000095015",1.5405054021256,4.86191574681963,8.77340869635612,9.39096986148759e-08,4.59258591270957e-06,"ENSG00000095015","MAP3K1"
"ENSG00000197408",-7.44622205280024,-0.987757080590981,-8.78377961931593,9.47288632580759e-08,4.62323061901e-06,"ENSG00000197408","CYP2B6"
"ENSG00000113494",5.15809297269125,2.75948136363248,8.76511986530784,9.54952676378377e-08,4.65118127083115e-06,"ENSG00000113494","PRLR"
"ENSG00000224594",6.00698810975301,-2.62262473884183,8.76412270635232,9.6151160623032e-08,4.67364710299645e-06,"ENSG00000224594","RPL29P19"
"ENSG00000121454",-5.77028213408054,-0.387358524383048,-8.75202320635966,9.77509175722942e-08,4.74180814696147e-06,"ENSG00000121454","LHX4"
"ENSG00000188112",-1.77255854248847,6.09071660694701,-8.72780500687427,1.00595275042025e-07,4.86994706513931e-06,"ENSG00000188112","C6orf132"
"ENSG00000172551",6.61028378340757,-5.06377879475178,8.72878658810613,1.01965593436195e-07,4.92635378187105e-06,"ENSG00000172551","MUCL1"
"ENSG00000057149",-5.94933193867921,-3.55822418357397,-8.71062013920894,1.04199524688155e-07,5.02417467231321e-06,"ENSG00000057149","SERPINB3"
"ENSG00000105419",2.00249583962191,5.45037115619258,8.69807663609214,1.05221567865146e-07,5.06328714945467e-06,"ENSG00000105419","MEIS3"
"ENSG00000129654",-2.9910085502019,1.68494686143128,-8.69585763170621,1.0558098117317e-07,5.0698163663669e-06,"ENSG00000129654","FOXJ1"
"ENSG00000101445",-1.69035655474121,4.56915603442543,-8.69458433177922,1.05779526884467e-07,5.0698163663669e-06,"ENSG00000101445","PPP1R16B"
"ENSG00000007171",-3.12725969884803,1.44455092142366,-8.68600853710278,1.07171639370971e-07,5.12630558680431e-06,"ENSG00000007171","NOS2"
"ENSG00000060656",1.68849731472569,7.05339420122637,8.68238942277751,1.07752450076757e-07,5.14384061877353e-06,"ENSG00000060656","PTPRU"
"ENSG00000092758",1.64970114753144,6.67135290028023,8.67862010316815,1.08370058340595e-07,5.16305920808407e-06,"ENSG00000092758","COL9A3"
"ENSG00000040731",7.05344108785646,-3.43539714794075,8.67115938657157,1.11802647280947e-07,5.31604983467344e-06,"ENSG00000040731","CDH10"
"ENSG00000138639",5.22315793237078,-0.0239518184080118,8.65955519899356,1.12071459990787e-07,5.31830019229006e-06,"ENSG00000138639","ARHGAP24"
"ENSG00000113916",2.24925003976976,2.72916579458745,8.65433753630783,1.12439180641518e-07,5.32522604647756e-06,"ENSG00000113916","BCL6"
"ENSG00000125285",-6.62067118200423,-1.81032684234063,-8.64645392389231,1.15544970546729e-07,5.46154691489774e-06,"ENSG00000125285","SOX21"
"ENSG00000132510",2.23988530918119,3.91910585746464,8.62224497387924,1.18064904779057e-07,5.56969448635506e-06,"ENSG00000132510","KDM6B"
"ENSG00000101144",1.7547151135477,4.926505206444,8.60524496493083,1.21164022150188e-07,5.70468725464768e-06,"ENSG00000101144","BMP7"
"ENSG00000182095",2.945289626591,4.23823591307826,8.60164244598621,1.21836888048594e-07,5.72514159652217e-06,"ENSG00000182095","TNRC18"
"ENSG00000255398",5.04581753638101,-6.0025552043938,8.59398161139629,1.23738702495803e-07,5.79905874995856e-06,"ENSG00000255398","HCAR3"
"ENSG00000223484",4.57927642676517,-5.97219684177582,8.59201669955314,1.23892934313208e-07,5.79905874995856e-06,"ENSG00000223484","TRPC6P"
"ENSG00000186469",-2.92070548896876,3.72076900957269,-8.53448375925024,1.35018260318743e-07,6.30750674469584e-06,"ENSG00000186469","GNG2"
"ENSG00000283526",4.17547837737406,0.271322058472323,8.51444747272481,1.39383501453551e-07,6.49878958621877e-06,"ENSG00000283526","PRRT1B"
"ENSG00000121570",-1.21598442840488,9.25054009382749,-8.50449124045152,1.41376133897173e-07,6.57892195181961e-06,"ENSG00000121570","DPPA4"
"ENSG00000115170",1.63947400330048,4.6839076541567,8.49669263648304,1.4308177848461e-07,6.64541521271268e-06,"ENSG00000115170","ACVR1"
"ENSG00000102554",4.5774264768037,2.09581371960365,8.48758801852877,1.45407973562982e-07,6.74041749265312e-06,"ENSG00000102554","KLF5"
